State,District,Position,Party,Candidate,Vote Share
Maryland,2,U.S. Representative,Libertarian,Lorenzo Gaztanaga,0.032
Maryland,3,U.S. Representative,Democratic,John Sarbanes,0.697
Maryland,3,U.S. Representative,Republican,Tom Harris,0.301
Maryland,4,U.S. Representative,Democratic,Donna Edwards,0.858
Maryland,4,U.S. Representative,Republican,Peter James,0.129
Maryland,4,U.S. Representative,Libertarian,Thibeaux Lincecum,0.011
Maryland,5,U.S. Representative,Democratic,Steny Hoyer,0.736
Maryland,5,U.S. Representative,Republican,Collins Bailey,0.240
Maryland,5,U.S. Representative,Libertarian,Darlene H. Nicholas,0.023
Maryland,6,U.S. Representative,Republican,Roscoe Bartlett,0.578
Maryland,6,U.S. Representative,Democratic,Jennifer Dougherty,0.388
Maryland,6,U.S. Representative,Libertarian,Gary Hoover,0.033
Maryland,7,U.S. Representative,Democratic,Elijah Cummings,0.795
Maryland,7,U.S. Representative,Republican,Michael Hargadon,0.186
Maryland,7,U.S. Representative,Libertarian,Ronald M. Owens-Bey,0.018
Maryland,8,U.S. Representative,Democratic,Chris Van Hollen Jr.,0.751
Maryland,8,U.S. Representative,Republican,Steve Hudson,0.217
Maryland,8,U.S. Representative,Green,Gordon Clark,0.022
Maryland,8,U.S. Representative,Libertarian,Ian Thomas,0.008
Massachusetts,1,U.S. Representative,Democratic,John Olver,0.728
Massachusetts,1,U.S. Representative,Republican,Nate Bech,0.270
Massachusetts,2,U.S. Representative,Democratic,Richard Neal,1.000
Massachusetts,3,U.S. Representative,Democratic,Jim McGovern,1.000
Massachusetts,4,U.S. Representative,Democratic,Barney Frank,0.680
Massachusetts,4,U.S. Representative,Republican,Earl Sholley,0.253
Massachusetts,4,U.S. Representative,Independent,Susan Allen,0.066
Massachusetts,5,U.S. Representative,Democratic,Niki Tsongas,1.000
Massachusetts,6,U.S. Representative,Democratic,John Tierney,0.704
Massachusetts,6,U.S. Representative,Republican,Richard Baker,0.295
Massachusetts,7,U.S. Representative,Democratic,Ed Markey,0.756
Massachusetts,7,U.S. Representative,Republican,John Cunningham,0.242
Massachusetts,8,U.S. Representative,Democratic,Mike Capuano,1.000
Massachusetts,9,U.S. Representative,Democratic,Stephen Lynch,1.000
Massachusetts,10,U.S. Representative,Democratic,Bill Delahunt,1.000
Michigan,1,U.S. Representative,Democratic,Bart Stupak,0.650
Michigan,1,U.S. Representative,Republican,Tom Casperson,0.327
Michigan,1,U.S. Representative,Green,Jean Marie Treacy,0.008
Michigan,1,U.S. Representative,Libertarian,Dan Grow,0.008
Michigan,1,U.S. Representative,United States Taxpayers,Joshua Warren,0.006
Michigan,2,U.S. Representative,Republican,Pete Hoekstra,0.624
Michigan,2,U.S. Representative,Democratic,Fred Johnson,0.348
Michigan,2,U.S. Representative,Libertarian,Dan Johnson,0.016
Michigan,2,U.S. Representative,United States Taxpayers,Ron Graeser,0.012
Michigan,3,U.S. Representative,Republican,Vern Ehlers,0.611
Michigan,3,U.S. Representative,Democratic,Henry Sanchez,0.354
Michigan,3,U.S. Representative,Libertarian,Erwin Haas,0.034
Michigan,4,U.S. Representative,Republican,Dave Camp,0.619
Michigan,4,U.S. Representative,Democratic,Andrew Concannon,0.357
Michigan,4,U.S. Representative,United States Taxpayers,John Emerick,0.012
Michigan,4,U.S. Representative,Libertarian, Allitta Hren,0.011
Michigan,5,U.S. Representative,Democratic,Dale Kildee,0.704
Michigan,5,U.S. Representative,Republican,Matt Sawicki,0.270
Michigan,5,U.S. Representative,Libertarian,Leonard Schwartz,0.014
Michigan,5,U.S. Representative,Green,Ken Mathenia,0.013
Michigan,6,U.S. Representative,Republican,Fred Upton,0.589
Michigan,6,U.S. Representative,Democratic,Don Cooney,0.386
Michigan,6,U.S. Representative,Libertarian, Greg Merle,0.015
Michigan,6,U.S. Representative,Green,Edward Pinkney,0.011
Michigan,7,U.S. Representative,Democratic,Mark Schauer,0.488
Michigan,7,U.S. Representative,Republican,Tim Walberg,0.465
Michigan,7,U.S. Representative,Green,Lynn Meadows,0.030
Michigan,7,U.S. Representative,Libertarian,Ken Proctor,0.018
Michigan,8,U.S. Representative,Republican,Mike Rogers,0.565
Michigan,8,U.S. Representative,Democratic,Robert Alexander,0.402
Michigan,8,U.S. Representative,Libertarian,Will Tyler White,0.012
Michigan,8,U.S. Representative,Green,Aaron Stuttman,0.011
Michigan,8,U.S. Representative,United States Taxpayers, George Zimmer,0.010
Michigan,9,U.S. Representative,Democratic,Gary Peters,0.521
Michigan,9,U.S. Representative,Republican, Joe Knollenberg,0.426
Michigan,9,U.S. Representative,Independent,Jack Kevorkian,0.026
Michigan,9,U.S. Representative,Libertarian,Adam Goodman,0.014
Michigan,9,U.S. Representative,Green,Douglas Campbell,0.014
Michigan,10,U.S. Representative,Republican,Candice Miller,0.663
Michigan,10,U.S. Representative,Democratic,Robert Denison,0.312
Michigan,10,U.S. Representative,Libertarian,Neil Stephenson,0.013
Michigan,10,U.S. Representative,Green,Candace Caveny,0.012
Michigan,11,U.S. Representative,Republican,Thad McCotter,0.514
Michigan,11,U.S. Representative,Democratic,Joseph Larkin,0.454
Michigan,11,U.S. Representative,Libertarian,John Tatar,0.017
Michigan,11,U.S. Representative,Green,Erik Shelley,0.015
Michigan,12,U.S. Representative,Democratic,Sander Levin,0.721
Michigan,12,U.S. Representative,Republican,Bert Copple,0.239
Michigan,12,U.S. Representative,Libertarian,John Vico,0.015
Michigan,12,U.S. Representative,United States Taxpayers,Les Townsend,0.013
Michigan,12,U.S. Representative,Green,William Opalicky,0.012
Michigan,13,U.S. Representative,Democratic,Carolyn Kilpatrick,0.741
Michigan,13,U.S. Representative,Republican,Edward Gubics,0.191
Michigan,13,U.S. Representative,Green,George Corsetti,0.042
Michigan,13,U.S. Representative,Libertarian,Greg Creswell,0.026
Michigan,14,U.S. Representative,Democratic,John Conyers Jr.,0.924
Michigan,14,U.S. Representative,Libertarian,Rick Secula,0.044
Michigan,14,U.S. Representative,Green,Clyde Shabazz,0.032
Michigan,15,U.S. Representative,Democratic,John Dingell,0.707
Michigan,15,U.S. Representative,Republican,John Lynch,0.250
Michigan,15,U.S. Representative,Green,Aimee Smith,0.022
Michigan,15,U.S. Representative,Libertarian,Greg Stempfle,0.012
Michigan,15,U.S. Representative,United States Taxpayers,James Wagner,0.010
Minnesota,1,U.S. Representative,Democratic–Farmer–Labor,Tim Walz,0.625
Minnesota,1,U.S. Representative,Republican,Brian Davis,0.329
Minnesota,1,U.S. Representative,Independence,Gregory Mikkelson,0.045
Minnesota,2,U.S. Representative,Republican,John Kline,0.573
Minnesota,2,U.S. Representative,Democratic–Farmer–Labor,Steve Sarvi,0.426
Minnesota,3,U.S. Representative,Republican,Erik Paulsen,0.485
Minnesota,3,U.S. Representative,Democratic–Farmer–Labor,Ashwin Madia,0.409
Minnesota,3,U.S. Representative,Independence,David Dillon,0.106
Minnesota,4,U.S. Representative,Democratic–Farmer–Labor,Betty McCollum,0.684
Minnesota,4,U.S. Representative,Republican,Ed Matthews,0.313
Minnesota,5,U.S. Representative,Democratic–Farmer–Labor,Keith Ellison,0.709
Minnesota,5,U.S. Representative,Republican,Barb Davis White,0.220
Minnesota,5,U.S. Representative,Independence,Bill McGaughey,0.069
Minnesota,6,U.S. Representative,Republican,Michele Bachmann,0.464
Minnesota,6,U.S. Representative,Democratic–Farmer–Labor,Elwyn Tinklenberg,0.434
Minnesota,6,U.S. Representative,Independence,Bob Anderson,0.100
Minnesota,7,U.S. Representative,Democratic–Farmer–Labor,Collin Peterson,0.722
Minnesota,7,U.S. Representative,Republican,Glenn Menze,0.277
Minnesota,8,U.S. Representative,Democratic–Farmer–Labor,Jim Oberstar,0.677
Minnesota,8,U.S. Representative,Republican,Michael Cummins,0.322
Mississippi,1,U.S. Representative,Democratic,Travis Childers,0.545
Mississippi,1,U.S. Representative,Republican,Greg Davis,0.439
Mississippi,1,U.S. Representative,Independent,Wally Pang,0.011
Mississippi,1,U.S. Representative,Green,John Wages Jr.,0.006
Mississippi,2,U.S. Representative,Democratic,Bennie Thompson,0.691
Mississippi,2,U.S. Representative,Republican,Richard Cook,0.309
Mississippi,3,U.S. Representative,Republican,Gregg Harper,0.625
Mississippi,3,U.S. Representative,Democratic,Joel Gill,0.375
Mississippi,4,U.S. Representative,Democratic,Gene Taylor,0.745
Mississippi,4,U.S. Representative,Republican,John McCay,0.255
Missouri,1,U.S. Representative,Democratic,Lacy Clay,0.869
Missouri,1,U.S. Representative,Libertarian,Robb Cunningham,0.131
Missouri,2,U.S. Representative,Republican,Todd Akin,0.623
Missouri,2,U.S. Representative,Democratic,Bill Haas,0.354
Missouri,2,U.S. Representative,Libertarian,Thomas Knapp,0.023
Missouri,3,U.S. Representative,Democratic,Russ Carnahan,0.664
Missouri,3,U.S. Representative,Republican,Chris Sander,0.304
Missouri,3,U.S. Representative,Libertarian,Kevin Babcock,0.018
Missouri,3,U.S. Representative,Constitution,Cindy Redburn,0.014
Missouri,4,U.S. Representative,Democratic,Ike Skelton,0.659
Missouri,4,U.S. Representative,Republican,Jeff Parnell,0.341
Missouri,5,U.S. Representative,Democratic,Emanuel Cleaver,0.644
Missouri,5,U.S. Representative,Republican,Jacob Turk,0.356
Missouri,6,U.S. Representative,Republican,Sam Graves,0.594
Missouri,6,U.S. Representative,Democratic,Kay Barnes,0.369
Missouri,6,U.S. Representative,Libertarian,Dave Browning,0.037
Missouri,7,U.S. Representative,Republican,Roy Blunt,0.678
Missouri,7,U.S. Representative,Democratic,Richard Monroe,0.281
Missouri,7,U.S. Representative,Libertarian,Kevin Craig,0.022
Missouri,7,U.S. Representative,Constitution,Travis Maddox,0.019
Missouri,8,U.S. Representative,Republican,Jo Ann Emerson,0.714
Missouri,8,U.S. Representative,Democratic,Joe Allen,0.262
Missouri,8,U.S. Representative,Libertarian,Branden McCullough,0.016
Missouri,8,U.S. Representative,Constitution,Richard Smith,0.008
Missouri,9,U.S. Representative,Republican,Blaine Luetkemeyer,0.500
Missouri,9,U.S. Representative,Democratic,Judy Baker,0.475
Missouri,9,U.S. Representative,Libertarian,Tamara Millay,0.025
Montana,At-Large,U.S. Representative,Republican,Denny Rehberg,0.642
Montana,At-Large,U.S. Representative,Democratic,John Driscoll,0.324
Montana,At-Large,U.S. Representative,Libertarian,Mike Fellows,0.034
Nebraska,1,U.S. Representative,Republican,Jeff Fortenberry,0.704
Nebraska,1,U.S. Representative,Democratic,Max Yashirin,0.296
Nebraska,2,U.S. Representative,Republican,Lee Terry,0.519
Nebraska,2,U.S. Representative,Democratic,Jim Esch,0.481
Nebraska,3,U.S. Representative,Republican,Adrian Smith,0.769
Nebraska,3,U.S. Representative,Democratic,Jay Stoddard,0.231
Nevada,1,U.S. Representative,Democratic,Shelley Berkley,0.676
Nevada,1,U.S. Representative,Republican,Kenneth Wegner,0.284
Nevada,1,U.S. Representative,Independent American,Caren Alexander,0.020
Nevada,1,U.S. Representative,Libertarian,Raymond James Duensing Jr.,0.020
Nevada,2,U.S. Representative,Republican,Dean Heller,0.518
Nevada,2,U.S. Representative,Democratic,Jill Derby,0.414
Nevada,2,U.S. Representative,Independent American,John Everhart,0.034
Nevada,2,U.S. Representative,Libertarian,Sean Patrick Morse,0.017
Nevada,2,U.S. Representative,Green,Craig Bergland,0.016
Nevada,3,U.S. Representative,Democratic,Dina Titus,0.474
Nevada,3,U.S. Representative,Republican,Jon Porter,0.423
Nevada,3,U.S. Representative,Independent,Jeffrey Reeves,0.043
Nevada,3,U.S. Representative,Libertarian,Joseph Silvestri,0.029
Nevada,3,U.S. Representative,Independent American,Floyd Fitzgibbons,0.020
Nevada,3,U.S. Representative,Green,Bob Gianquinta,0.011
New Hampshire,1,U.S. Representative,Democratic,Carol Shea-Porter,0.517
New Hampshire,1,U.S. Representative,Republican,Jeb Bradley,0.458
New Hampshire,1,U.S. Representative,Libertarian,Robert Kingsbury,0.024
New Hampshire,2,U.S. Representative,Democratic,Paul Hodes,0.564
New Hampshire,2,U.S. Representative,Republican,Jennifer Horn,0.414
New Hampshire,2,U.S. Representative,Libertarian,Chester Lapointe II,0.021
New Jersey,1,U.S. Representative,Democratic,Rob Andrews,0.724
New Jersey,1,U.S. Representative,Republican, Dale Glading,0.260
New Jersey,1,U.S. Representative,Green, Matthew Thieke,0.007
New Jersey,1,U.S. Representative,Independent, Margaret Chapman,0.004
New Jersey,1,U.S. Representative,Independent, Everitt Williams III,0.003
New Jersey,1,U.S. Representative,Independent, Alvin Lindsay Jr.,0.002
New Jersey,2,U.S. Representative,Republican,Frank LoBiondo,0.591
New Jersey,2,U.S. Representative,Democratic,David Kurkowski,0.391
New Jersey,2,U.S. Representative,Green,Jason Grover,0.006
New Jersey,2,U.S. Representative,Constitution,Peter Boyce,0.005
New Jersey,2,U.S. Representative,Independent,Gary Stein,0.005
New Jersey,2,U.S. Representative,Socialist,Constantino Rozzo,0.002
New Jersey,3,U.S. Representative,Democratic,John Adler,0.521
New Jersey,3,U.S. Representative,Republican,Chris Myers,0.479
New Jersey,4,U.S. Representative,Republican,Chris Smith,0.662
New Jersey,4,U.S. Representative,Democratic, Joshua Zeitz,0.326
New Jersey,4,U.S. Representative,Green,Steven Welzer,0.012
New Jersey,5,U.S. Representative,Republican,Scott Garrett,0.559
New Jersey,5,U.S. Representative,Democratic,Dennis Shulman,0.424
New Jersey,5,U.S. Representative,Green,Ed Fanning,0.017
New Jersey,6,U.S. Representative,Democratic,Frank Pallone,0.669
New Jersey,6,U.S. Representative,Republican,Robert McLeod,0.316
New Jersey,6,U.S. Representative,Independent,Herbert Tarbous,0.014
New Jersey,7,U.S. Representative,Republican,Leonard Lance,0.502
New Jersey,7,U.S. Representative,Democratic,Linda Stender,0.422
New Jersey,7,U.S. Representative,Independent, Michael Hsing,0.056
New Jersey,7,U.S. Representative,Independent,Dean Greco,0.011
New Jersey,7,U.S. Representative,Independent,Thomas Abrams,0.009
New Jersey,8,U.S. Representative,Democratic,Bill Pascrell,0.711
New Jersey,8,U.S. Representative,Republican,Rollie Straten,0.282
New Jersey,8,U.S. Representative,Libertarian,Derek DeMarco,0.007
New Jersey,9,U.S. Representative,Democratic,Steve Rothman,0.695
New Jersey,9,U.S. Representative,Republican,Vince Micco,0.310
New Jersey,9,U.S. Representative,Independent,Michael Perrone Jr.,0.005
New Jersey,10,U.S. Representative,Democratic,Don Payne,0.989
New Jersey,10,U.S. Representative,Socialist Workers, Michael Taber,0.011
New Jersey,11,U.S. Representative,Republican,Rodney Frelinghuysen,0.618
New Jersey,11,U.S. Representative,Democratic,Tom Wyka,0.370
New Jersey,11,U.S. Representative,Independent,Chandler Tedholm,0.012
New Jersey,12,U.S. Representative,Democratic,Rush Holt,0.631
New Jersey,12,U.S. Representative,Republican,Alan Bateman,0.353
New Jersey,12,U.S. Representative,Independent, David Corsi,0.016
New Jersey,13,U.S. Representative,Democratic,Albio Sires,0.754
New Jersey,13,U.S. Representative,Republican,Joseph Turula,0.217
New Jersey,13,U.S. Representative,Independent,Julio Fernandez,0.023
New Jersey,13,U.S. Representative,Independent,Louis Vernotico,0.006
New Mexico,1,U.S. Representative,Democratic,Martin Heinrich,0.557
New Mexico,1,U.S. Representative,Republican,Darren White,0.443
New Mexico,2,U.S. Representative,Democratic,Harry Teague,0.560
New Mexico,2,U.S. Representative,Republican,Edward Tinsley,0.440
New Mexico,3,U.S. Representative,Democratic,Ben Lujan,0.567
New Mexico,3,U.S. Representative,Republican,Daniel East,0.305
New Mexico,3,U.S. Representative,Independent,Carol Miller,0.128
New York,1,U.S. Representative,Democratic,Tim Bishop,0.584
New York,1,U.S. Representative,Republican,Lee Zeldin,0.416
New York,2,U.S. Representative,Democratic,Steve Israel,0.669
New York,2,U.S. Representative,Republican,Frank Stalzer,0.331
New York,3,U.S. Representative,Republican,Peter King,0.639
New York,3,U.S. Representative,Democratic,Graham Long,0.361
New York,4,U.S. Representative,Democratic,Carolyn McCarthy,0.640
New York,4,U.S. Representative,Republican,Jack Martins,0.360
New York,5,U.S. Representative,Democratic,Gary Ackerman,0.707
New York,5,U.S. Representative,Republican,Elizabeth Berney,0.274
New York,5,U.S. Representative,Conservative,Jun Policarpo,0.019
New York,6,U.S. Representative,Democratic,Gregory Meeks,1.000
New York,7,U.S. Representative,Democratic,Joseph Crowley,0.847
New York,7,U.S. Representative,Republican,William Britt,0.153
New York,8,U.S. Representative,Democratic,Jerrold Nadler,0.805
New York,8,U.S. Representative,Republican,Grace Lin,0.195
New York,9,U.S. Representative,Democratic,Anthony Weiner,0.933
New York,9,U.S. Representative,Conservative,Alfred Donohue,0.067
New York,10,U.S. Representative,Democratic,Ed Towns,0.942
New York,10,U.S. Representative,Republican,Salvatore Grupico,0.058
New York,11,U.S. Representative,Democratic,Yvette Clarke,0.928
New York,11,U.S. Representative,Republican,Hugh Carr,0.064
New York,11,U.S. Representative,Conservative,Cartrell Gore,0.008
New York,12,U.S. Representative,Democratic,Nydia Velazquez,0.900
New York,12,U.S. Representative,Republican,Allan Romaguera,0.100
New York,13,U.S. Representative,Democratic,Michael McMahon,0.609
New York,13,U.S. Representative,Republican,Robert Straniere,0.333
New York,13,U.S. Representative,Conservative,Timothy Cochrane,0.031
New York,13,U.S. Representative,Independence,Carmine Morano,0.027
New York,14,U.S. Representative,Democratic,Carolyn Maloney,0.798
New York,14,U.S. Representative,Republican,Robert Heim,0.190
New York,14,U.S. Representative,Libertarian,Isaiah Matos,0.012
New York,15,U.S. Representative,Democratic,Charles Rangel,0.892
New York,15,U.S. Representative,Republican,Edward Daniels,0.079
New York,15,U.S. Representative,Independent,Craig Schely,0.019
New York,15,U.S. Representative,Socialist Workers,Martin Koppel,0.011
New York,16,U.S. Representative,Democratic,Jose Serrano,0.966
New York,16,U.S. Representative,Republican,Ali Mohamed,0.034
New York,17,U.S. Representative,Democratic,Eliot Engel,0.799
New York,17,U.S. Representative,Republican,Robert Goodman,0.201
New York,18,U.S. Representative,Democratic,Nita Lowey,0.685
New York,18,U.S. Representative,Republican,Jim Russell,0.315
New York,19,U.S. Representative,Democratic,John Hall,0.587
New York,19,U.S. Representative,Republican,Kieran Michael Lalor,0.413
New York,20,U.S. Representative,Democratic,Kirsten Gillibrand,0.621
New York,20,U.S. Representative,Republican,Sandy Treadwell,0.379
New York,21,U.S. Representative,Democratic,Paul Tonko,0.621
New York,21,U.S. Representative,Republican,James Buhrmaster,0.350
New York,21,U.S. Representative,Independence,Phillip Steck,0.029
New York,22,U.S. Representative,Democratic,Maurice Hinchey,0.663
New York,22,U.S. Representative,Republican,George Phillips,0.337
New York,23,U.S. Representative,Republican,John McHugh,0.653
New York,23,U.S. Representative,Democratic,Michael Oot,0.347
New York,24,U.S. Representative,Democratic,Mike Arcuri,0.520
New York,24,U.S. Representative,Republican,Richard L. Hanna,0.480
New York,25,U.S. Representative,Democratic,Dan Maffei,0.548
New York,25,U.S. Representative,Republican,Dale Sweetland,0.419
New York,25,U.S. Representative,Green,Howie Hawkins,0.033
New York,26,U.S. Representative,Republican,Christoper Lee,0.550
New York,26,U.S. Representative,Democratic,Alice Kryzan,0.405
New York,26,U.S. Representative,Working Families,Jonathan Powers,0.045
New York,27,U.S. Representative,Democratic,Brian Higgins,0.744
New York,27,U.S. Representative,Republican,Daniel Humiston,0.226
New York,27,U.S. Representative,Conservative,Harold Schroeder,0.030
New York,28,U.S. Representative,Democratic,Louise Slaughter,0.780
New York,28,U.S. Representative,Republican,David Crimmen,0.220
New York,29,U.S. Representative,Democratic,Eric Massa,0.510
New York,29,U.S. Representative,Republican,Randy Kuhl,0.490
North Carolina,1,U.S. Representative,Democratic,G.K. Butterfield,0.703
North Carolina,1,U.S. Representative,Republican,Dean Stephens,0.297
North Carolina,2,U.S. Representative,Democratic,Bob Etheridge,0.669
North Carolina,2,U.S. Representative,Republican,Dan Mansell,0.313
North Carolina,2,U.S. Representative,Libertarian,Will Adkins,0.018
North Carolina,3,U.S. Representative,Republican,Walter Jones,0.659
North Carolina,3,U.S. Representative,Democratic,Craig Weber,0.341
North Carolina,4,U.S. Representative,Democratic,David Price,0.633
North Carolina,4,U.S. Representative,Republican,B.J. Lawson,0.367
North Carolina,5,U.S. Representative,Republican,Virginia Foxx,0.584
North Carolina,5,U.S. Representative,Democratic,Roy Carter,0.416
North Carolina,6,U.S. Representative,Republican,Howard Coble,0.670
North Carolina,6,U.S. Representative,Democratic,Teresa Sue Bratton,0.330
North Carolina,7,U.S. Representative,Democratic,Mike McIntyre,0.688
North Carolina,7,U.S. Representative,Republican,Will Breazeale,0.312
North Carolina,8,U.S. Representative,Democratic,Larry Kissell,0.554
North Carolina,8,U.S. Representative,Republican,Robin Hayes,0.446
North Carolina,9,U.S. Representative,Republican,Sue Myrick,0.624
North Carolina,9,U.S. Representative,Democratic,Harry Taylor,0.359
North Carolina,9,U.S. Representative,Libertarian,Andy Grum,0.017
North Carolina,10,U.S. Representative,Republican,Patrick McHenry,0.576
North Carolina,10,U.S. Representative,Democratic,Daniel Johnson,0.424
North Carolina,11,U.S. Representative,Democratic,Heath Shuler,0.620
North Carolina,11,U.S. Representative,Republican,Carl Mumpower,0.358
North Carolina,11,U.S. Representative,Libertarian,Keith Smith,0.022
North Carolina,12,U.S. Representative,Democratic,Mel Watt,0.716
North Carolina,12,U.S. Representative,Republican,Ty Cobb,0.284
North Carolina,13,U.S. Representative,Democratic,Brad Miller,0.659
North Carolina,13,U.S. Representative,Republican,Hugh Webster,0.341
North Dakota,At-Large,U.S. Representative,Democratic–Non-Partisan League,Earl Pomeroy,0.620
North Dakota,At-Large,U.S. Representative,Republican,Duane Sand,0.380
Ohio,1,U.S. Representative,Democratic,Steven Driehaus,0.524
Ohio,1,U.S. Representative,Republican,Steve Chabot,0.475
Ohio,2,U.S. Representative,Republican,Jean Schmidt,0.448
Ohio,2,U.S. Representative,Democratic,Victoria Wulsin,0.375
Ohio,2,U.S. Representative,Independent,David Krikorian,0.177
Ohio,3,U.S. Representative,Republican,Mike Turner,0.633
Ohio,3,U.S. Representative,Democratic,Jane Mitakides,0.367
Ohio,4,U.S. Representative,Republican,Jim Jordan,0.652
Ohio,4,U.S. Representative,Democratic,Mike Carroll,0.348
Ohio,5,U.S. Representative,Republican,Bob Latta,0.641
Ohio,5,U.S. Representative,Democratic,George Mays,0.359
Ohio,6,U.S. Representative,Democratic,Charlie Wilson,0.623
Ohio,6,U.S. Representative,Republican,Dick Stobbs,0.328
Ohio,6,U.S. Representative,Green,Dennis Spisak,0.049
Ohio,7,U.S. Representative,Republican,Steve Austria,0.582
Ohio,7,U.S. Representative,Democratic,Sharen Neuhardt,0.418
Ohio,8,U.S. Representative,Republican,John Boehner,0.679
Ohio,8,U.S. Representative,Democratic,Nick von Stein,0.321
Ohio,9,U.S. Representative,Democratic,Marcy Kaptur,0.744
Ohio,9,U.S. Representative,Republican,Bradley Leavitt,0.256
Ohio,10,U.S. Representative,Democratic,Dennis Kucinich,0.570
Ohio,10,U.S. Representative,Republican,Jim Trakas,0.391
Ohio,10,U.S. Representative,Libertarian,Paul Conroy,0.039
Ohio,11,U.S. Representative,Democratic,Marcia Fudge,0.852
Ohio,11,U.S. Representative,Republican,Thomas Pekarek,0.147
Ohio,12,U.S. Representative,Republican,Pat Tiberi,0.548
Ohio,12,U.S. Representative,Democratic,David Robinson,0.422
Ohio,12,U.S. Representative,Libertarian,Steven Linnabary,0.030
Ohio,13,U.S. Representative,Democratic,Betty Sutton,0.645
Ohio,13,U.S. Representative,Republican,David Potter,0.354
Ohio,14,U.S. Representative,Republican,Steve LaTourette,0.583
Ohio,14,U.S. Representative,Democratic,William O'Neill,0.387
Ohio,14,U.S. Representative,Libertarian,David Macko,0.029
Ohio,15,U.S. Representative,Democratic,Mary Jo Kilroy,0.459
Ohio,15,U.S. Representative,Republican,Steve Stivers,0.452
Ohio,15,U.S. Representative,Libertarian,Mark Michael Noble,0.046
Ohio,15,U.S. Representative,Independent,Don Elijah Eckhart,0.043
Ohio,16,U.S. Representative,Democratic,John Boccieri,0.554
Ohio,16,U.S. Representative,Republican,Kirk Schuring,0.446
Ohio,17,U.S. Representative,Democratic,Tim Ryan,0.782
Ohio,17,U.S. Representative,Republican,Duane Grassell,0.218
Ohio,18,U.S. Representative,Democratic,Zack Space,0.599
Ohio,18,U.S. Representative,Republican,Fred Dailey,0.401
Oklahoma,1,U.S. Representative,Republican,John Sullivan,0.662
Oklahoma,1,U.S. Representative,Democratic,Georgianna Oliver,0.338
Oklahoma,2,U.S. Representative,Democratic,Dan Boren,0.705
Oklahoma,2,U.S. Representative,Republican, Raymond Wickson,0.295
Oklahoma,3,U.S. Representative,Republican,Frank Lucas,0.697
Oklahoma,3,U.S. Representative,Democratic,Frankie Robbins,0.236
Oklahoma,3,U.S. Representative,Independent, Forrest Michael,0.067
Oklahoma,4,U.S. Representative,Republican,Tom Cole,0.660
Oklahoma,4,U.S. Representative,Democratic,Blake Cummings,0.292
Oklahoma,4,U.S. Representative,Independent, David E. Joyce,0.048
Oklahoma,5,U.S. Representative,Republican,Mary Fallin,0.659
Oklahoma,5,U.S. Representative,Democratic,Stephen L. Perry,0.341
Oregon,1,U.S. Representative,Democratic,David Wu,0.715
Oregon,1,U.S. Representative,Independent,Joel Haugen,0.175
Oregon,1,U.S. Representative,Constitution,Scott Semrau,0.043
Oregon,1,U.S. Representative,Libertarian,H. Joe Tabor,0.033
Oregon,1,U.S. Representative,Pacific Green,Chris Henry,0.021
Oregon,2,U.S. Representative,Republican,Greg Walden,0.695
Oregon,2,U.S. Representative,Democratic,Noah Lemas,0.258
Oregon,2,U.S. Representative,Pacific Green,Tristin Mock,0.028
Oregon,2,U.S. Representative,Constitution,Richard Hake,0.017
Oregon,3,U.S. Representative,Democratic,Earl Blumenauer,0.745
Oregon,3,U.S. Representative,Republican,Delia Lopez,0.208
Oregon,3,U.S. Representative,Pacific Green,Michael Meo,0.044
Oregon,4,U.S. Representative,Democratic,Peter DeFazio,0.823
Oregon,4,U.S. Representative,Constitution,Jaynee Germond,0.129
Oregon,4,U.S. Representative,Pacific Green,Mike Beilstein,0.039
Oregon,5,U.S. Representative,Democratic,Kurt Schrader,0.543
Oregon,5,U.S. Representative,Republican,Mike Erickson,0.383
Oregon,5,U.S. Representative,Independent,Sean Bates,0.020
Oregon,5,U.S. Representative,Constitution,Douglas Patterson,0.020
Oregon,5,U.S. Representative,Pacific Green,Alex Polikoff,0.016
Oregon,5,U.S. Representative,Libertarian,Steve Milligan,0.014
Pennsylvania,1,U.S. Representative,Democratic,Bob Brady,0.908
Pennsylvania,1,U.S. Representative,Republican,Mike Muhammad,0.092
Pennsylvania,2,U.S. Representative,Democratic,Chaka Fattah,0.889
Pennsylvania,2,U.S. Representative,Republican, Adam Lang,0.111
Pennsylvania,3,U.S. Representative,Democratic,Kathy Dahlkemper,0.512
Pennsylvania,3,U.S. Representative,Republican,Phil English,0.488
Pennsylvania,4,U.S. Representative,Democratic,Jason Altmire,0.559
Pennsylvania,4,U.S. Representative,Republican,Melissa Hart,0.441
Pennsylvania,5,U.S. Representative,Republican,G.T. Thompson,0.567
Pennsylvania,5,U.S. Representative,Democratic,Mark McCracken,0.410
Pennsylvania,5,U.S. Representative,Libertarian,James Fryman,0.022
Pennsylvania,6,U.S. Representative,Republican,Jim Gerlach,0.521
Pennsylvania,6,U.S. Representative,Democratic,Bob Roggio,0.479
Pennsylvania,7,U.S. Representative,Democratic,Joe Sestak,0.596
Pennsylvania,7,U.S. Representative,Republican,Craig Williams,0.404
Pennsylvania,8,U.S. Representative,Democratic,Patrick Murphy,0.568
Pennsylvania,8,U.S. Representative,Republican,Tom Manion,0.416
Pennsylvania,8,U.S. Representative,Independent,Tom Lingenfelter,0.016
