State,District,Position,Party,Candidate,Vote Share
Michigan,4,U.S. Representative,Green,Jordan Salvi,0.013
Michigan,5,U.S. Representative,Democratic,Dan Kildee,0.612
Michigan,5,U.S. Representative,Republican,Al Hardwick,0.351
Michigan,5,U.S. Representative,Libertarian,Steve Sluka,0.022
Michigan,5,U.S. Representative,Green,Harley Mikkelson,0.015
Michigan,6,U.S. Representative,Republican,Fred Upton,0.587
Michigan,6,U.S. Representative,Democratic,Paul Clements,0.364
Michigan,6,U.S. Representative,Libertarian,Lorence Wenke,0.049
Michigan,7,U.S. Representative,Republican,Tim Walberg,0.550
Michigan,7,U.S. Representative,Democratic,Gretchen Driskell,0.400
Michigan,7,U.S. Representative,Libertarian,Ken Proctor,0.049
Michigan,8,U.S. Representative,Republican,Mike Bishop,0.560
Michigan,8,U.S. Representative,Democratic,Suzanna Shkreli,0.392
Michigan,8,U.S. Representative,Libertarian,Jeff Wood,0.026
Michigan,8,U.S. Representative,Green,Maria Green,0.016
Michigan,9,U.S. Representative,Democratic,Sander Levin,0.579
Michigan,9,U.S. Representative,Republican,Christopher Morse,0.374
Michigan,9,U.S. Representative,Libertarian,Matt Orlando,0.028
Michigan,9,U.S. Representative,Green,John McDermott,0.019
Michigan,10,U.S. Representative,Republican,Paul Mitchell,0.631
Michigan,10,U.S. Representative,Democratic,Frank Accavitti Jr.,0.323
Michigan,10,U.S. Representative,Libertarian,Lisa Gioia,0.031
Michigan,10,U.S. Representative,Green,Benjamin Nofs,0.015
Michigan,11,U.S. Representative,Republican,Dave Trott,0.529
Michigan,11,U.S. Representative,Democratic,Anil Kumar,0.402
Michigan,11,U.S. Representative,Libertarian,Jonathan Osment,0.025
Michigan,11,U.S. Representative,Independent,Kerry Bentivolio,0.044
Michigan,12,U.S. Representative,Democratic,Debbie Dingell,0.643
Michigan,12,U.S. Representative,Republican,Jeff Jones,0.293
Michigan,12,U.S. Representative,Libertarian,Tom Bagwell,0.023
Michigan,12,U.S. Representative,Green,Dylan Calewarts,0.013
Michigan,13,U.S. Representative,Democratic,John Conyers,0.771
Michigan,13,U.S. Representative,Republican,Jeff Gorman,0.157
Michigan,13,U.S. Representative,Libertarian,Tiffany Hayden,0.038
Michigan,14,U.S. Representative,Democratic,Brenda Lawrence,0.785
Michigan,14,U.S. Representative,Republican,Howard Klausner,0.187
Michigan,14,U.S. Representative,Libertarian,Greg Creswell,0.016
Michigan,14,U.S. Representative,Green,Marcia Squier,0.012
Minnesota,1,U.S. Representative,Democratic,Tim Walz,0.503
Minnesota,1,U.S. Representative,Republican,Jim Hagedorn,0.496
Minnesota,2,U.S. Representative,Republican,Jason Lewis,0.470
Minnesota,2,U.S. Representative,Democratic,Angie Craig,0.452
Minnesota,3,U.S. Representative,Republican,Erik Paulsen,0.567
Minnesota,3,U.S. Representative,Democratic,Terri Bonoff,0.430
Minnesota,4,U.S. Representative,Democratic,Betty McCollum,0.578
Minnesota,4,U.S. Representative,Republican,Greg Ryan,0.344
Minnesota,4,U.S. Representative,Legal Marijuana Now,Susan Sindt,0.077
Minnesota,5,U.S. Representative,Democratic,Keith Ellison,0.691
Minnesota,5,U.S. Representative,Republican,Frank Nelson Drake,0.223
Minnesota,5,U.S. Representative,Legal Marijuana Now,Dennis Schuller,0.085
Minnesota,6,U.S. Representative,Republican,Tom Emmer,0.656
Minnesota,6,U.S. Representative,Democratic,David Snyder,0.343
Minnesota,7,U.S. Representative,Democratic,Collin Peterson,0.525
Minnesota,7,U.S. Representative,Republican,Dave Hughes,0.474
Minnesota,8,U.S. Representative,Democratic,Rick Nolan,0.502
Minnesota,8,U.S. Representative,Republican,Stewart Mills,0.496
Mississippi,1,U.S. Representative,Republican,Trent Kelly,0.687
Mississippi,1,U.S. Representative,Democratic,Jacob Owens,0.279
Mississippi,1,U.S. Representative,Libertarian,Chase Wilson,0.021
Mississippi,2,U.S. Representative,Democratic,Bennie Thompson,0.671
Mississippi,2,U.S. Representative,Republican,John Bouie II,0.291
Mississippi,3,U.S. Representative,Republican,Gregg Harper,0.662
Mississippi,3,U.S. Representative,Democratic,Dennis Quinn,0.304
Mississippi,4,U.S. Representative,Republican,Steven Palazzo,0.650
Mississippi,4,U.S. Representative,Democratic,Mark Gladney,0.278
Mississippi,4,U.S. Representative,Libertarian,Ric McCluskey,0.053
Missouri,1,U.S. Representative,Democratic,Lacy Clay,0.755
Missouri,1,U.S. Representative,Republican,Steven G. Bailey,0.200
Missouri,1,U.S. Representative,Libertarian,Robb Cunningham,0.046
Missouri,2,U.S. Representative,Republican,Ann Wagner,0.585
Missouri,2,U.S. Representative,Libertarian,Jim Higgins,0.029
Missouri,2,U.S. Representative,Democratic,Bill Otto,0.377
Missouri,3,U.S. Representative,Republican,Blaine Luetkemeyer,0.678
Missouri,3,U.S. Representative,Democratic,Kevin Miller,0.279
Missouri,3,U.S. Representative,Libertarian,Dan Hogan,0.033
Missouri,4,U.S. Representative,Republican,Vicky Hartzler,0.678
Missouri,4,U.S. Representative,Democratic,Gordon Christensen,0.278
Missouri,4,U.S. Representative,Libertarian,Mark Bliss,0.043
Missouri,5,U.S. Representative,Democratic,Emanuel Cleaver,0.588
Missouri,5,U.S. Representative,Republican,Jacob Turk,0.382
Missouri,5,U.S. Representative,Libertarian,Roy Welborn,0.030
Missouri,6,U.S. Representative,Republican,Sam Graves,0.680
Missouri,6,U.S. Representative,Democratic,David Blackwell,0.284
Missouri,6,U.S. Representative,Libertarian,Russ Monchil,0.023
Missouri,7,U.S. Representative,Republican,Billy Long,0.675
Missouri,7,U.S. Representative,Democratic,Genevieve Williams,0.274
Missouri,7,U.S. Representative,Libertarian,Benjamin Brixey,0.051
Missouri,8,U.S. Representative,Republican,Jason T. Smith,0.744
Missouri,8,U.S. Representative,Democratic,Dave Cowell,0.227
Missouri,8,U.S. Representative,Libertarian,Jonathan Shell,0.029
Montana,At-Large,U.S. Representative,Republican,Ryan Zinke,0.562
Montana,At-Large,U.S. Representative,Democratic,Denise Juneau,0.405
Montana,At-Large,U.S. Representative,Libertarian,Rick Breckenridge,0.033
Nebraska,1,U.S. Representative,Republican,Jeff Fortenberry,0.695
Nebraska,1,U.S. Representative,Democratic,Daniel Wik,0.305
Nebraska,2,U.S. Representative,Republican,Don Bacon,0.489
Nebraska,2,U.S. Representative,Democratic,Brad Ashford,0.477
Nebraska,2,U.S. Representative,Libertarian,Steven Laird,0.033
Nebraska,3,U.S. Representative,Republican,Adrian Smith,1.000
Nevada,1,U.S. Representative,Democratic,Dina Titus,0.619
Nevada,1,U.S. Representative,Republican,Mary Perry,0.288
Nevada,2,U.S. Representative,Republican,Mark Amodei,0.583
Nevada,2,U.S. Representative,Democratic,Chip Evans,0.369
Nevada,3,U.S. Representative,Democratic,Jacky Rosen,0.472
Nevada,3,U.S. Representative,Republican,Danny Tarkanian,0.460
Nevada,4,U.S. Representative,Democratic,Ruben Kihuen,0.485
Nevada,4,U.S. Representative,Republican,Cresent Hardy,0.445
Nevada,4,U.S. Representative,Libertarian,Steve Brown,0.038
New Hampshire,1,U.S. Representative,Democratic,Carol Shea-Porter,0.443
New Hampshire,1,U.S. Representative,Republican,Frank Guinta,0.430
New Hampshire,2,U.S. Representative,Democratic,Ann McLane Kuster,0.498
New Hampshire,2,U.S. Representative,Republican,Jim Lawrence,0.453
New Jersey,1,U.S. Representative,Democratic,Donald Norcross,0.600
New Jersey,1,U.S. Representative,Republican,Bob Patterson,0.368
New Jersey,1,U.S. Representative,Libertarian,Bill Sihr,0.008
New Jersey,2,U.S. Representative,Republican,Frank LoBiondo,0.592
New Jersey,2,U.S. Representative,Democratic,David Cole,0.372
New Jersey,2,U.S. Representative,Libertarian,John Ordille,0.013
New Jersey,3,U.S. Representative,Republican,Tom MacArthur,0.593
New Jersey,3,U.S. Representative,Democratic,Fred LaVergne,0.389
New Jersey,4,U.S. Representative,Republican,Chris Smith,0.637
New Jersey,4,U.S. Representative,Democratic,Lorna Phillipson,0.335
New Jersey,4,U.S. Representative,Libertarian,Jeremy Marcus,0.010
New Jersey,5,U.S. Representative,Democratic,Josh Gottheimer,0.511
New Jersey,5,U.S. Representative,Republican,Scott Garrett,0.467
New Jersey,5,U.S. Representative,Libertarian,Claudio Belusic,0.022
New Jersey,6,U.S. Representative,Democratic,Frank Pallone,0.637
New Jersey,6,U.S. Representative,Republican,Brent Sonnek-Schmelz,0.349
New Jersey,6,U.S. Representative,Libertarian,Judy Shamy,0.007
New Jersey,6,U.S. Representative,Green,Rajit Malliah,0.007
New Jersey,7,U.S. Representative,Republican,Leonard Lance,0.541
New Jersey,7,U.S. Representative,Democratic,Peter Jacob,0.431
New Jersey,7,U.S. Representative,Libertarian,Dan O'Neill,0.016
New Jersey,8,U.S. Representative,Democratic,Albio Sires,0.770
New Jersey,8,U.S. Representative,Republican,Agha Khan,0.185
New Jersey,8,U.S. Representative,Libertarian,Dan Delaney,0.020
New Jersey,9,U.S. Representative,Democratic,Bill Pascrell,0.697
New Jersey,9,U.S. Representative,Republican,Hector Castillo,0.280
New Jersey,9,U.S. Representative,Libertarian,Diego Rivera,0.014
New Jersey,10,U.S. Representative,Democratic,Donald Payne Jr.,0.857
New Jersey,10,U.S. Representative,Republican,David Pinckney,0.119
New Jersey,11,U.S. Representative,Republican,Rodney Frelinghuysen,0.580
New Jersey,11,U.S. Representative,Democratic,Joseph Wenzel,0.389
New Jersey,11,U.S. Representative,Libertarian,Jeff Hetrick,0.010
New Jersey,12,U.S. Representative,Democratic,Bonnie Watson Coleman,0.629
New Jersey,12,U.S. Representative,Republican,Steven Uccio,0.320
New Jersey,12,U.S. Representative,Libertarian,Thomas Fitzpatrick,0.009
New Jersey,12,U.S. Representative,Green,Steven Welzer,0.007
New Mexico,1,U.S. Representative,Democratic,Michelle Luján Grisham,0.651
New Mexico,1,U.S. Representative,Republican,Richard Priem,0.349
New Mexico,2,U.S. Representative,Republican,Steve Pearce,0.627
New Mexico,2,U.S. Representative,Democratic,Merrie Lee Soules,0.373
New Mexico,3,U.S. Representative,Democratic,Ben Ray Luján,0.624
New Mexico,3,U.S. Representative,Republican,Michael Romero,0.376
New York,1,U.S. Representative,Republican,Lee Zeldin,0.589
New York,1,U.S. Representative,Democratic,Anna Throne-Holst,0.410
New York,2,U.S. Representative,Republican,Peter King,0.624
New York,2,U.S. Representative,Democratic,DuWayne Gregory,0.375
New York,3,U.S. Representative,Democratic,Tom Suozzi,0.528
New York,3,U.S. Representative,Republican,Jack Martins,0.472
New York,4,U.S. Representative,Democratic,Kathleen Rice,0.595
New York,4,U.S. Representative,Republican,David Gurfein,0.404
New York,5,U.S. Representative,Democratic,Gregory Meeks,0.854
New York,5,U.S. Representative,Republican,Michael O'Reilly,0.130
New York,5,U.S. Representative,Green,Frank Francois,0.014
New York,6,U.S. Representative,Democratic,Grace Meng,0.721
New York,6,U.S. Representative,Republican,Danniel S. Maio,0.267
New York,7,U.S. Representative,Democratic,Nydia Velazquez,0.907
New York,7,U.S. Representative,Republican,Allan E. Romaguera,0.092
New York,8,U.S. Representative,Democratic,Hakeem Jeffries,0.932
New York,8,U.S. Representative,Conservative,Daniel Cavanagh,0.067
New York,9,U.S. Representative,Democratic,Yvette Clarke,0.923
New York,10,U.S. Representative,Democratic,Jerry Nadler,0.780
New York,10,U.S. Representative,Republican,Phillip Rosenthal,0.219
New York,11,U.S. Representative,Republican,Dan Donovan,0.615
New York,11,U.S. Representative,Democratic,Richard Reichard,0.367
New York,11,U.S. Representative,Green,Henry Bardel,0.015
New York,12,U.S. Representative,Democratic,Carolyn Maloney,0.831
New York,12,U.S. Representative,Republican,Robert Ardini,0.168
New York,13,U.S. Representative,Democratic,Adriano Espaillat,0.886
New York,13,U.S. Representative,Republican,Robert A. Evans Jr.,0.069
New York,13,U.S. Representative,Green,Daniel Rivera,0.032
New York,14,U.S. Representative,Democratic,Joe Crowley,0.828
New York,14,U.S. Representative,Republican,Frank Spotorno,0.171
New York,15,U.S. Representative,Democratic,José Serrano,0.952
New York,15,U.S. Representative,Republican,Alejandro Vega,0.035
New York,16,U.S. Representative,Democratic,Eliot Engel,0.944
New York,17,U.S. Representative,Democratic,Nita Lowey,0.991
New York,18,U.S. Representative,Democratic,Sean Patrick Maloney,0.556
New York,18,U.S. Representative,Republican,Phil Oliva,0.444
New York,19,U.S. Representative,Republican,John Faso,0.542
New York,19,U.S. Representative,Democratic,Zephyr Teachout,0.457
New York,20,U.S. Representative,Democratic,Paul Tonko,0.679
New York,20,U.S. Representative,Republican,Francis J. Vitollo,0.321
New York,21,U.S. Representative,Republican,Elise Stefanik,0.653
New York,21,U.S. Representative,Democratic,Mike Derrick,0.301
New York,21,U.S. Representative,Green,Matt Funiciello,0.046
New York,22,U.S. Representative,Republican,Claudia Tenney,0.465
New York,22,U.S. Representative,Democratic,Kim Myers,0.410
New York,22,U.S. Representative,Reform,Martin Babinec,0.118
New York,23,U.S. Representative,Republican,Tom Reed,0.576
New York,23,U.S. Representative,Democratic,John Plumb,0.424
New York,24,U.S. Representative,Republican,John Katko,0.605
New York,24,U.S. Representative,Democratic,Colleen Deacon,0.394
New York,25,U.S. Representative,Democratic,Louise Slaughter,0.561
New York,25,U.S. Representative,Republican,Mark Assini,0.438
New York,26,U.S. Representative,Democratic,Brian Higgins,0.746
New York,26,U.S. Representative,Republican,Shelly Shratz,0.254
New York,27,U.S. Representative,Republican,Chris Collins,0.672
New York,27,U.S. Representative,Democratic,Diana Kastenbaum,0.328
North Carolina,1,U.S. Representative,Democratic,G. K. Butterfield,0.686
North Carolina,1,U.S. Representative,Republican,H. Powell Dew,0.290
North Carolina,1,U.S. Representative,Libertarian,J. J. Summerell,0.024
North Carolina,2,U.S. Representative,Republican,George Holding,0.567
North Carolina,2,U.S. Representative,Democratic,John McNeil,0.433
North Carolina,3,U.S. Representative,Republican,Walter B. Jones Jr.,0.673
North Carolina,3,U.S. Representative,Democratic,Ernest Reeves,0.327
North Carolina,4,U.S. Representative,Democratic,David Price,0.682
North Carolina,4,U.S. Representative,Republican,Sue Googe,0.318
North Carolina,5,U.S. Representative,Republican,Virginia Foxx,0.584
North Carolina,5,U.S. Representative,Democratic,Josh Brannon,0.416
North Carolina,6,U.S. Representative,Republican,Mark Walker,0.592
North Carolina,6,U.S. Representative,Democratic,Pete Glidewell,0.408
North Carolina,7,U.S. Representative,Republican,David Rouzer,0.609
North Carolina,7,U.S. Representative,Democratic,J. Wesley Casteen,0.391
North Carolina,8,U.S. Representative,Republican,Richard Hudson,0.588
North Carolina,8,U.S. Representative,Democratic,Thomas Mills,0.412
North Carolina,9,U.S. Representative,Republican,Robert Pittenger,0.582
North Carolina,9,U.S. Representative,Democratic,Christian Cano,0.418
North Carolina,10,U.S. Representative,Republican,Patrick McHenry,0.631
North Carolina,10,U.S. Representative,Democratic,Andy Millard,0.369
North Carolina,11,U.S. Representative,Republican,Mark Meadows,0.641
North Carolina,11,U.S. Representative,Democratic,Rick Bryson,0.359
North Carolina,12,U.S. Representative,Democratic,Alma Adams,0.670
North Carolina,12,U.S. Representative,Republican,Leon Threatt,0.330
North Carolina,13,U.S. Representative,Republican,Ted Budd,0.561
North Carolina,13,U.S. Representative,Democratic,Bruce Davis,0.439
North Dakota,At-Large,U.S. Representative,Republican,Kevin Cramer,0.691
North Dakota,At-Large,U.S. Representative,Democratic,Chase Iron Eyes,0.238
North Dakota,At-Large,U.S. Representative,Libertarian,Jack Seaman,0.070
Ohio,1,U.S. Representative,Republican,Steve Chabot,0.592
Ohio,1,U.S. Representative,Democratic,Michele Young,0.408
Ohio,2,U.S. Representative,Republican,Brad Wenstrup,0.650
Ohio,2,U.S. Representative,Democratic,William R. Smith,0.328
Ohio,3,U.S. Representative,Democratic,Joyce Beatty,0.686
Ohio,3,U.S. Representative,Republican,John Adams,0.314
Ohio,4,U.S. Representative,Republican,Jim Jordan,0.680
Ohio,4,U.S. Representative,Democratic,Janet Garrett,0.320
Ohio,5,U.S. Representative,Republican,Bob Latta,0.709
Ohio,5,U.S. Representative,Democratic,James L. Neu Jr.,0.291
Ohio,6,U.S. Representative,Republican,Bill Johnson,0.707
Ohio,6,U.S. Representative,Democratic,Michael Lorentz,0.293
Ohio,7,U.S. Representative,Republican,Bob Gibbs,0.640
Ohio,7,U.S. Representative,Democratic,Roy Rich,0.290
Ohio,7,U.S. Representative,Independent,Dan Phillip,0.070
Ohio,8,U.S. Representative,Republican,Warren Davidson,0.688
Ohio,8,U.S. Representative,Democratic,Steven Fought,0.270
Ohio,8,U.S. Representative,Green,Derrick James Hendricks,0.043
Ohio,9,U.S. Representative,Democratic,Marcy Kaptur,0.687
Ohio,9,U.S. Representative,Republican,Donald Larson,0.313
Ohio,10,U.S. Representative,Republican,Mike Turner,0.641
Ohio,10,U.S. Representative,Democratic,Robert Klepinger,0.327
Ohio,10,U.S. Representative,Independent,Tom McMasters,0.032
Ohio,11,U.S. Representative,Democratic,Marcia Fudge,0.803
Ohio,11,U.S. Representative,Republican,Beverly A. Goldstein,0.198
Ohio,12,U.S. Representative,Republican,Pat Tiberi,0.666
Ohio,12,U.S. Representative,Democratic,Ed Albertson,0.298
Ohio,12,U.S. Representative,Green,Joe Manchik,0.036
Ohio,13,U.S. Representative,Democratic,Tim Ryan,0.677
Ohio,13,U.S. Representative,Republican,Richard Morckel,0.323
Ohio,14,U.S. Representative,Republican,David Joyce,0.626
Ohio,14,U.S. Representative,Democratic,Michael Wager,0.374
Ohio,15,U.S. Representative,Republican,Steve Stivers,0.662
Ohio,15,U.S. Representative,Democratic,Scott Wharton,0.338
Ohio,16,U.S. Representative,Republican,Jim Renacci,0.653
Ohio,16,U.S. Representative,Democratic,Keith Mundy,0.347
Oklahoma,1,U.S. Representative,Republican,Jim Bridenstine,1.000
Oklahoma,2,U.S. Representative,Republican,Markwayne Mullin,0.706
Oklahoma,2,U.S. Representative,Democratic,Joshua Harris-Till,0.232
Oklahoma,3,U.S. Representative,Republican,Frank Lucas,0.783
Oklahoma,3,U.S. Representative,Democratic,Frankie Robbins,0.217
Oklahoma,4,U.S. Representative,Republican,Tom Cole,0.696
Oklahoma,4,U.S. Representative,Democratic,Christina Owen,0.261
Oklahoma,4,U.S. Representative,Libertarian,Sevier White,0.043
Oklahoma,5,U.S. Representative,Republican,Steve Russell,0.571
Oklahoma,5,U.S. Representative,Democratic,Al McAffrey,0.368
Oklahoma,5,U.S. Representative,Libertarian,Zachary Knight,0.061
Oregon,1,U.S. Representative,Democratic,Suzanne Bonamici,0.596
Oregon,1,U.S. Representative,Republican,Brian Heinrich,0.370
Oregon,1,U.S. Representative,Libertarian,Kyle Sheahan,0.032
Oregon,2,U.S. Representative,Republican,Greg Walden,0.717
Oregon,2,U.S. Representative,Democratic,Jim Crary,0.280
Oregon,3,U.S. Representative,Democratic,Earl Blumenauer,0.718
Oregon,4,U.S. Representative,Democratic,Peter DeFazio,0.555
Oregon,4,U.S. Representative,Republican,Art Robinson,0.397
Oregon,4,U.S. Representative,Libertarian,Gil Guthrie,0.016
Oregon,4,U.S. Representative,Green,Michael Beilstein,0.030
Oregon,5,U.S. Representative,Democratic,Kurt Schrader,0.535
Oregon,5,U.S. Representative,Republican,Colm Willis,0.430
Pennsylvania,1,U.S. Representative,Democratic,Bob Brady,0.822
Pennsylvania,1,U.S. Representative,Republican,Deborah Williams,0.178
Pennsylvania,2,U.S. Representative,Democratic,Dwight Evans,0.902
Pennsylvania,2,U.S. Representative,Republican,James Jones,0.098
Pennsylvania,3,U.S. Representative,Republican,Mike Kelly,1.000
Pennsylvania,4,U.S. Representative,Republican,Scott Perry,0.661
Pennsylvania,4,U.S. Representative,Democratic,Joshua Burkholder,0.339
Pennsylvania,5,U.S. Representative,Republican,Glenn Thompson,0.672
Pennsylvania,5,U.S. Representative,Democratic,Kerith Strano Taylor,0.328
Pennsylvania,6,U.S. Representative,Republican,Ryan Costello,0.573
Pennsylvania,6,U.S. Representative,Democratic,Mike Parrish,0.427
Pennsylvania,7,U.S. Representative,Republican,Pat Meehan,0.595
Pennsylvania,7,U.S. Representative,Democratic,Mary Ellen Balchunis,0.405
Pennsylvania,8,U.S. Representative,Republican,Brian Fitzpatrick,0.544
Pennsylvania,8,U.S. Representative,Democratic,Steve Santarsiero,0.456
Pennsylvania,9,U.S. Representative,Republican,Bill Shuster,0.634
Pennsylvania,9,U.S. Representative,Democratic,Art Halvorson,0.366
Pennsylvania,10,U.S. Representative,Republican,Tom Marino,0.702
Pennsylvania,10,U.S. Representative,Democratic,Mike Molesevich,0.298
Pennsylvania,11,U.S. Representative,Republican,Lou Barletta,0.637
Pennsylvania,11,U.S. Representative,Democratic,Michael Marsicano,0.363
Pennsylvania,12,U.S. Representative,Republican,Keith Rothfus,0.618
Pennsylvania,12,U.S. Representative,Democratic,Erin McClelland,0.382
Pennsylvania,13,U.S. Representative,Democratic,Brendan Boyle,1.000
Pennsylvania,14,U.S. Representative,Democratic,Mike Doyle,0.744
Pennsylvania,14,U.S. Representative,Republican,Lenny McAllister,0.256
Pennsylvania,15,U.S. Representative,Republican,Charlie Dent,0.584
Pennsylvania,15,U.S. Representative,Democratic,Rick Daugherty,0.380
Pennsylvania,15,U.S. Representative,Libertarian,Paul Rizzo,0.036
Pennsylvania,16,U.S. Representative,Republican,Lloyd Smucker,0.538
Pennsylvania,16,U.S. Representative,Democratic,Christina Hartman,0.429
Pennsylvania,16,U.S. Representative,Libertarian,Shawn House,0.034
Pennsylvania,17,U.S. Representative,Democratic,Matt Cartwright,0.538
Pennsylvania,17,U.S. Representative,Republican,Matt Connolly,0.462
Pennsylvania,18,U.S. Representative,Republican,Tim Murphy,1.000
Rhode Island,1,U.S. Representative,Democratic,David Cicilline,0.645
Rhode Island,1,U.S. Representative,Republican,H. Russell Taub,0.351
Rhode Island,2,U.S. Representative,Democratic,James Langevin,0.581
Rhode Island,2,U.S. Representative,Republican,Rhue Reis,0.307
Rhode Island,2,U.S. Representative,Independent,Jeffrey Johnson,0.071
Rhode Island,2,U.S. Representative,Independent,Salvatore Caiozzo,0.039
South Carolina,1,U.S. Representative,Republican,Mark Sanford,0.586
South Carolina,1,U.S. Representative,Democratic,Dimitri Cherny,0.368
South Carolina,1,U.S. Representative,Libertarian,Michael Crier Jr.,0.036
South Carolina,1,U.S. Representative,American,Albert Travison,0.009
South Carolina,2,U.S. Representative,Republican,Joe Wilson,0.603
South Carolina,2,U.S. Representative,Democratic,Arik Bjorn,0.359
South Carolina,2,U.S. Representative,American,Eddie McCain,0.038
South Carolina,3,U.S. Representative,Republican,Jeff Duncan,0.728
South Carolina,3,U.S. Representative,Democratic,Hosea Cleveland,0.271
South Carolina,4,U.S. Representative,Republican,Trey Gowdy,0.672
South Carolina,4,U.S. Representative,Democratic,Chris Fedalei,0.310
South Carolina,4,U.S. Representative,Constitution,Michael Chandler,0.017
South Carolina,5,U.S. Representative,Republican,Mick Mulvaney,0.592
South Carolina,5,U.S. Representative,Democratic,Fran Person,0.387
South Carolina,5,U.S. Representative,American,Rudy Barnes Jr.,0.020
South Carolina,6,U.S. Representative,Democratic,Jim Clyburn,0.701
South Carolina,6,U.S. Representative,Republican,Laura Sterling,0.276
South Carolina,6,U.S. Representative,Libertarian,Rich Piotrowski,0.012
South Carolina,6,U.S. Representative,Green,Prince Mallory,0.010
South Carolina,7,U.S. Representative,Republican,Tom Rice,0.610
South Carolina,7,U.S. Representative,Democratic,Mal Hyman,0.390
South Dakota,At-Large,U.S. Representative,Republican,Kristi Noem,0.641
South Dakota,At-Large,U.S. Representative,Democratic,Paula Hawks,0.359
Tennessee,1,U.S. Representative,Republican,Phil Roe,0.784
Tennessee,1,U.S. Representative,Democratic,Alam Bohms,0.154
Tennessee,1,U.S. Representative,Independent,Robert Franklin,0.062
Tennessee,2,U.S. Representative,Republican,Jimmy Duncan,0.756
Tennessee,2,U.S. Representative,Democratic,Stuart Starr,0.244
Tennessee,3,U.S. Representative,Republican,Chuck Fleischmann,0.664
Tennessee,3,U.S. Representative,Democratic,Melody Shekari,0.288
Tennessee,3,U.S. Representative,Independent,Topher Kersting,0.009
Tennessee,3,U.S. Representative,Independent,Cassandra Mitchell,0.019
Tennessee,3,U.S. Representative,Independent,Rick Tyler,0.019
Tennessee,4,U.S. Representative,Republican,Scott DesJarlais,0.650
Tennessee,4,U.S. Representative,Democratic,Steven Reynolds,0.350
Tennessee,5,U.S. Representative,Democratic,Jim Cooper,0.626
Tennessee,5,U.S. Representative,Republican,Stacy Ries Snyder,0.374
Tennessee,6,U.S. Representative,Republican,Diane Black,0.711
Tennessee,6,U.S. Representative,Democratic,David Kent,0.218
Tennessee,6,U.S. Representative,Independent,David Ross,0.071
Tennessee,7,U.S. Representative,Republican,Marsha Blackburn,0.722
Tennessee,7,U.S. Representative,Democratic,Tharon Chandler,0.235
Tennessee,7,U.S. Representative,Independent,Leonard Ladner,0.043
Tennessee,8,U.S. Representative,Republican,David Kustoff,0.688
Tennessee,8,U.S. Representative,Democratic,Rickey Hobson,0.251
Tennessee,8,U.S. Representative,Independent,Shelia Godwin,0.023
Tennessee,8,U.S. Representative,Independent,James Hart,0.014
Tennessee,8,U.S. Representative,Independent,Adrian Montague,0.009
Tennessee,8,U.S. Representative,Independent,Mark Rawles,0.009
Tennessee,8,U.S. Representative,Independent,Karen Free Spirit Talley-Lane,0.007
Tennessee,9,U.S. Representative,Democratic,Steve Cohen,0.787
Tennessee,9,U.S. Representative,Independent,Paul Cook,0.024
Tennessee,9,U.S. Representative,Republican,Wayne Alberson,0.189
Texas,1,U.S. Representative,Republican,Louie Gohmert,0.739
Texas,1,U.S. Representative,Democratic,Shirley McKellar,0.241
Texas,1,U.S. Representative,Libertarian,Phil Gray,0.019
Texas,2,U.S. Representative,Republican,Ted Poe,0.606
Texas,2,U.S. Representative,Democratic,Pat Bryan,0.360
Texas,2,U.S. Representative,Libertarian,James B. Veasaw,0.023
Texas,2,U.S. Representative,Green,Joshua Darr,0.010
Texas,3,U.S. Representative,Republican,Sam Johnson,0.612
Texas,3,U.S. Representative,Democratic,Adam Bell,0.346
Texas,3,U.S. Representative,Libertarian,Scott Jameson,0.033
Texas,3,U.S. Representative,Green,Paul Blair,0.009
Texas,4,U.S. Representative,Republican,John Ratcliffe,0.880
Texas,4,U.S. Representative,Libertarian,Cody Wommack,0.120
Texas,5,U.S. Representative,Republican,Jeb Hensarling,0.806
Texas,5,U.S. Representative,Libertarian,Ken Ashby,0.194
Texas,6,U.S. Representative,Republican,Joe Barton,0.583
Texas,6,U.S. Representative,Democratic,Ruby Fay Woolridge,0.390
Texas,6,U.S. Representative,Green,Darrel Smith Jr.,0.026
Texas,7,U.S. Representative,Republican,John Culberson,0.562
Texas,7,U.S. Representative,Democratic,James Cargas,0.438
Texas,8,U.S. Representative,Republican,Kevin Brady,1.000
Texas,9,U.S. Representative,Democratic,Al Green,0.806
Texas,9,U.S. Representative,Republican,Jeff Martin,0.194
Texas,10,U.S. Representative,Republican,Michael McCaul,0.573
Texas,10,U.S. Representative,Democratic,Tawana Cadien,0.384
Texas,10,U.S. Representative,Libertarian,Bill Kelsey,0.042
Texas,11,U.S. Representative,Republican,Mike Conaway,0.895
Texas,11,U.S. Representative,Libertarian,Nicholas Landholt,0.105
Texas,12,U.S. Representative,Republican,Kay Granger,0.694
Texas,12,U.S. Representative,Democratic,Bill Bradshaw,0.269
Texas,12,U.S. Representative,Libertarian,Ed Colliver,0.038
Texas,13,U.S. Representative,Republican,Mac Thornberry,0.900
Texas,13,U.S. Representative,Libertarian,Calvin DeWeese,0.067
Texas,13,U.S. Representative,Green,"H.F. ""Rusty"" Tomlinson",0.034
Texas,14,U.S. Representative,Republican,Randy Weber,0.619
Texas,14,U.S. Representative,Democratic,Michael Cole,0.381
